System,SysCenterName,TARGETID_A,CoordUqName_A,RA_A,DEC_A,RA_A_sexa,DEC_A_sexa,Z_A,ZERR_A,ZWARN_A,mag_g_A,mag_r_A,mag_z_A,mag_W1_A,mag_W2_A,flux_g_A,flux_r_A,flux_z_A,flux_W1_A,flux_W2_A,flux_ivar_g_A,flux_ivar_r_A,flux_ivar_z_A,flux_ivar_W1_A,flux_ivar_W2_A,MORPHTYPE_A,SPECTYPE_A,LASTNIGHT_A,TARGETID_B,CoordUqName_B,RA_B,DEC_B,RA_B_sexa,DEC_B_sexa,Z_B,ZERR_B,ZWARN_B,mag_g_B,mag_r_B,mag_z_B,mag_W1_B,mag_W2_B,flux_g_B,flux_r_B,flux_z_B,flux_W1_B,flux_W2_B,flux_ivar_g_B,flux_ivar_r_B,flux_ivar_z_B,flux_ivar_W1_B,flux_ivar_W2_B,MORPHTYPE_B,SPECTYPE_B,LASTNIGHT_B,sep_AB,110kpc_seplim_zA,110kpc_seplim_zB,delta_vr,rp_zA,rp_zB,match_type,match_cite,visual_class
J2301+3025,J230108.390+302554.265,39628493578830928,J230109+302559,345.28615,30.43295,23 01 08.677,+30 25 58.635,1.26178,0.00034,0,22.815,21.893,21.19,19.725,19.255,0.748,1.75,3.341,12.888,19.862,1548.065,338.102,72.571,3.216,0.803,PSF,QSO,20211024,39628493578830876,J230108+302550,345.28376,30.43053,23 01 08.103,+30 25 49.895,1.26043,0.00013,0,18.705,18.246,18.149,17.408,16.645,32.97,50.32,54.996,108.855,219.887,295.683,77.695,52.969,1.835,0.417,PSF,QSO,20211111,11.464,13.175,13.176,179.909,95.715,95.702,New Discovery,,QP
J2301+0609,J230153.498+060913.547,39627941302240074,J230153+060913,345.47276,6.15356,23 01 53.461,+06 09 12.819,1.08299,0.00011,0,20.989,20.514,20.296,17.882,17.377,4.023,6.231,7.616,70.329,112.005,292.502,103.364,81.489,1.919,0.466,PSF,GALAXY,20211105,39627941302240078,J230154+060914,345.47306,6.15397,23 01 53.534,+06 09 14.275,1.0828,0.00086,0,22.675,22.391,21.566,19.791,21.237,0.851,1.106,2.364,12.123,3.2,445.805,161.322,87.802,2.023,0.483,PSF,QSO,20211129,1.818,13.5,13.5,27.146,14.81,14.809,New Discovery,,QPC
J2303+0041,J230324.762+004107.549,39627808648990711,J230325+004107,345.85336,0.68532,23 03 24.806,+00 41 07.159,1.80281,0.0003,0,20.237,20.078,19.849,19.093,18.29,8.036,9.311,11.49,23.051,48.292,2230.913,1815.45,423.77,2.441,0.51,PSF,QSO,20211001,39627808648990694,J230325+004108,345.85299,0.68554,23 03 24.718,+00 41 07.940,1.80181,0.00095,0,22.214,22.273,21.976,20.225,21.925,1.301,1.233,1.62,8.127,1.698,439.726,269.051,34.158,1.217,0.27,DEV,QSO,20211008,1.529,13.027,13.027,106.875,12.909,12.909,New Discovery,,Contaminant
J2305+2043,J230500.546+204304.933,39628281300912923,J230501+204301,346.25356,20.717,23 05 00.855,+20 43 01.202,1.49188,0.00027,0,20.311,19.825,19.795,18.703,18.141,7.506,11.747,12.077,33.022,55.398,573.12,497.63,99.179,3.005,0.656,PSF,QSO,20211104,39628281300912868,J230500+204309,346.25099,20.71907,23 05 00.237,+20 43 08.665,1.49354,0.00049,0,22.734,21.727,21.276,19.299,18.765,0.806,2.039,3.088,19.066,31.175,1050.437,713.874,106.025,3.334,0.731,PSF,QSO,20211110,11.437,13.001,13.0,198.824,96.765,96.769,New Discovery,,QP
J2305-0148,J230554.225-014827.737,39627748259405292,J230554-014832,346.47708,-1.80889,23 05 54.499,-01 48 32.017,1.4311,0.0004,0,21.293,20.75,20.57,19.259,18.768,3.039,5.011,5.917,19.788,31.109,2749.278,2002.168,437.972,2.488,0.521,PSF,QSO,20211002,39627748259405198,J230554-014823,346.47479,-1.80652,23 05 53.951,-01 48 23.457,1.44025,0.00074,0,21.508,20.963,20.98,20.225,19.609,2.492,4.118,4.056,8.125,14.332,2598.145,2146.956,460.482,2.674,0.555,PSF,QSO,20211008,11.865,13.027,13.022,1126.073,100.192,100.228,New Discovery,,QP
J2306+2213,J230634.741+221347.749,39628315048282629,J230635+221348,346.64471,22.22997,23 06 34.729,+22 13 47.889,0.40844,1e-05,0,19.411,19.082,18.46,17.155,16.774,17.211,23.292,41.296,137.459,195.122,812.276,329.81,135.43,1.651,0.425,PSF,QSO,20211014,39628315048282631,J230635+221348,346.6448,22.22989,23 06 34.753,+22 13 47.610,0.40845,1e-05,0,21.417,21.391,20.766,22.068,20.538,2.711,2.776,4.938,1.489,6.093,225.02,74.694,16.693,1.113,0.288,EXP,QSO,20211110,0.431,20.216,20.215,1.96,2.345,2.345,New Discovery,,Contaminant
J2308+1017,J230840.912+101700.033,39628037012064383,J230841+101701,347.17116,10.28369,23 08 41.077,+10 17 01.287,2.25006,0.00058,0,21.878,21.875,21.819,19.691,19.36,1.774,1.779,1.872,13.287,18.023,805.514,370.289,90.015,2.787,0.602,PSF,QSO,20211127,39628037012064354,J230841+101659,347.16978,10.28299,23 08 40.747,+10 16 58.779,2.24154,0.00017,0,19.995,19.99,19.769,19.266,18.837,10.05,10.096,12.373,19.669,29.179,443.922,251.747,79.389,2.656,0.585,PSF,QSO,20211129,5.478,13.356,13.347,786.849,45.114,45.142,New Discovery,,QP
J2312+1229,J231237.607+122922.743,39628090355224244,J231238+122923,348.15675,12.4898,23 12 37.620,+12 29 23.285,1.54809,0.00064,0,20.733,20.57,20.629,19.456,18.622,5.089,5.918,5.604,16.504,35.571,910.876,360.2,157.109,3.024,0.642,PSF,QSO,20211102,39628090355224240,J231238+122922,348.15664,12.4895,23 12 37.595,+12 29 22.201,1.54869,0.00209,0,23.446,24.075,23.588,,,0.418,0.234,0.367,-0.495,-5.847,1221.387,423.44,165.813,3.071,0.651,PSF,QSO,20211202,1.145,12.988,12.987,71.449,9.694,9.694,New Discovery,,Contaminant
J2314+0518,J231431.171+051801.698,39627917302435227,J231431+051802,348.62996,5.30069,23 14 31.189,+05 18 02.491,0.31914,5e-05,0,19.763,18.129,17.104,18.282,19.874,12.442,56.034,144.001,48.641,11.231,47.574,7.761,2.076,0.195,0.056,SER,QSO,20211020,39627917302435221,J231431+051801,348.6298,5.30025,23 14 31.152,+05 18 00.905,0.3188,1e-05,0,17.846,17.342,16.796,15.227,14.799,72.684,115.708,191.289,811.225,1202.948,229.097,44.46,29.04,0.489,0.14,PSF,QSO,20211109,1.679,23.673,23.69,78.144,7.8,7.795,New Discovery,,QPC
J2316+0311,J231634.154+031142.193,39627869093103913,J231634+031139,349.14265,3.19417,23 16 34.237,+03 11 39.000,3.29768,0.00042,0,21.148,20.57,20.414,19.954,19.857,3.472,5.913,6.83,10.429,11.407,345.42,118.435,32.383,2.636,0.622,PSF,QSO,20211001,39627869093103899,J231634+031145,349.14196,3.19594,23 16 34.071,+03 11 45.386,3.28713,0.00052,0,22.626,22.357,22.069,20.852,21.366,0.891,1.14,1.488,4.561,2.842,420.643,156.173,35.266,2.796,0.652,PSF,QSO,20211010,6.852,14.714,14.698,736.77,51.224,51.279,New Discovery,,QP
J2318+1625,J231834.254+162553.815,39628183984670096,J231834+162557,349.64283,16.43259,23 18 34.280,+16 25 57.330,2.88831,0.00033,0,23.04,22.866,22.515,20.992,20.805,0.608,0.714,0.986,4.012,4.765,1582.648,572.65,103.564,3.624,0.761,PSF,QSO,20211103,39628183984670093,J231834+162550,349.64261,16.43064,23 18 34.228,+16 25 50.300,2.89159,0.0006,0,23.015,22.547,22.081,20.648,20.274,0.622,0.958,1.471,5.505,7.767,1582.996,565.898,103.278,3.536,0.743,PSF,QSO,20211205,7.071,14.124,14.129,252.311,55.067,55.05,New Discovery,,QP
J2318+0852,J231842.859+085201.268,39628001293370125,J231843+085160,349.67774,8.86661,23 18 42.657,+08 51 59.797,2.25874,0.00041,0,22.13,22.006,21.206,20.773,20.071,1.406,1.576,3.292,4.909,9.368,957.317,486.661,106.13,2.978,0.621,PSF,QSO,20211127,39628001293370157,J231843+085203,349.67942,8.86743,23 18 43.060,+08 52 02.738,2.26064,0.00099,4,23.432,22.894,22.004,20.703,20.537,0.424,0.696,1.579,5.235,6.096,1116.771,692.354,108.321,2.842,0.615,PSF,QSO,20211130,6.656,13.364,13.366,174.743,54.781,54.773,New Discovery,,QP
J2320+0847,J232028.260+084755.481,39628001297567834,J232028+084752,350.11762,8.79787,23 20 28.229,+08 47 52.341,2.17342,0.00047,0,22.659,22.809,22.711,20.635,20.565,0.864,0.752,0.824,5.571,5.942,1597.826,685.346,107.898,3.045,0.651,PSF,QSO,20211127,39628001297567839,J232028+084759,350.11788,8.79962,23 20 28.291,+08 47 58.622,2.1849,0.00051,0,22.137,21.969,21.16,20.684,21.258,1.397,1.63,3.435,5.326,3.139,1489.429,629.764,104.706,3.081,0.646,PSF,QSO,20211130,6.348,13.283,13.294,1082.41,52.566,52.525,New Discovery,,QP
J2324+0914,J232446.996+091418.310,39628013255525686,J232447+091417,351.19657,9.23801,23 24 47.176,+09 14 16.835,1.63444,0.00188,4,23.099,22.537,22.089,21.058,20.231,0.576,0.967,1.46,3.774,8.08,1986.146,665.98,118.488,3.255,0.664,PSF,QSO,20211127,39628013255525653,J232447+091420,351.19507,9.23883,23 24 46.816,+09 14 19.786,1.64234,0.00126,0,21.982,21.703,21.204,20.434,19.848,1.612,2.084,3.3,6.703,11.507,1657.046,596.962,115.872,3.163,0.66,PSF,QSO,20211130,6.084,12.984,12.985,897.565,51.544,51.542,New Discovery,,QP
J2325+0642,J232516.632+064209.977,39627953411197111,J232516+064207,351.31859,6.70206,23 25 16.461,+06 42 07.418,1.26131,0.00038,0,22.895,22.178,21.415,20.153,19.751,0.695,1.345,2.716,8.69,12.581,2328.331,722.428,130.323,2.936,0.58,PSF,QSO,20211030,39627953411197132,J232517+064213,351.32001,6.70348,23 25 16.803,+06 42 12.535,1.26179,0.00068,0,22.367,21.762,21.735,19.705,19.114,1.131,1.973,2.024,13.12,22.611,2184.783,677.033,131.722,2.759,0.552,PSF,QSO,20211105,7.216,13.175,13.175,64.013,60.245,60.248,New Discovery,,QP
J2327+0746,J232713.985+074624.780,39636773495638494,J232714+074623,351.80925,7.77303,23 27 14.220,+07 46 22.896,1.79346,0.00148,0,23.176,22.872,22.288,20.807,20.27,0.537,0.71,1.216,4.755,7.795,1296.963,386.368,157.965,3.273,0.663,PSF,QSO,20211030,39636773495638455,J232714+074627,351.80729,7.77407,23 27 13.750,+07 46 26.663,1.7913,0.0015,0,22.565,22.473,22.116,20.785,20.385,0.942,1.025,1.424,4.852,7.015,1619.532,508.976,157.499,3.226,0.666,PSF,QSO,20211127,7.933,13.023,13.022,232.178,67.007,67.011,New Discovery,,QP
J2328+1005,J232817.261+100509.789,39628031144235258,J232817+100509,352.07236,10.08594,23 28 17.365,+10 05 09.400,2.81627,0.00071,0,23.22,23.084,22.813,22.207,21.167,0.515,0.584,0.75,1.31,3.415,2579.116,310.951,96.808,3.339,0.71,PSF,QSO,20211107,39628031144235233,J232817+100510,352.07149,10.08616,23 28 17.157,+10 05 10.178,2.82366,0.00051,0,21.341,21.036,20.499,19.65,19.046,2.908,3.85,6.317,13.802,24.074,1990.905,237.188,91.195,3.254,0.689,PSF,QSO,20211130,3.17,14.026,14.036,580.147,24.861,24.843,New Discovery,,QP
J2328+1404,J232836.192+140457.529,39628125713205390,J232836+140458,352.15082,14.08278,23 28 36.196,+14 04 58.005,0.99335,9e-05,0,19.629,19.237,19.236,18.281,17.78,14.075,20.192,20.205,48.7,77.296,466.013,235.485,74.676,2.279,0.526,PSF,QSO,20211103,39628125713205389,J232836+140457,352.15078,14.08251,23 28 36.187,+14 04 57.053,0.99335,0.00019,0,22.759,23.019,22.633,20.341,19.94,0.788,0.62,0.885,7.303,10.566,860.931,407.706,79.816,2.3,0.529,PSF,QSO,20211110,0.962,13.757,13.757,0.546,7.693,7.693,Lensed Quasar Candidate,SLED,Contaminant
J2330+1506,J233021.746+150636.359,39628149125809816,J233022+150636,352.59083,15.10996,23 30 21.799,+15 06 35.850,0.22857,1e-05,0,18.224,17.879,17.571,15.855,15.533,51.31,70.559,93.659,455.072,612.241,324.257,123.141,63.164,0.652,0.198,PSF,QSO,20211103,39628149125809804,J233022+150637,352.59038,15.11024,23 30 21.692,+15 06 36.869,0.22991,3e-05,0,19.756,18.879,18.182,18.716,19.109,12.516,28.09,53.382,32.63,22.715,148.707,34.42,8.649,0.532,0.152,SER,QSO,20211207,1.853,30.079,29.947,326.005,6.776,6.806,New Discovery,,Contaminant
J2332+0116,J233203.201+011631.700,39627820850217525,J233203+011636,353.01307,1.27669,23 32 03.137,+01 16 36.092,1.63028,0.00067,0,21.402,21.33,21.166,20.054,19.964,2.75,2.937,3.415,9.517,10.339,2172.827,1671.628,194.455,2.888,0.613,PSF,QSO,20211001,39627820850217544,J233203+011627,353.0136,1.27425,23 32 03.265,+01 16 27.307,1.63565,0.00106,2,21.868,21.662,21.35,19.658,19.238,1.789,2.164,2.884,13.7,20.177,2476.928,1789.127,224.511,2.746,0.59,PSF,QSO,20211002,8.994,12.984,12.984,612.112,76.2,76.198,New Discovery,,QP
J2332+1033,J233223.209+103335.869,39628043056058927,J233223+103339,353.09676,10.56075,23 32 23.221,+10 33 38.685,2.41238,0.00115,0,22.568,22.635,22.339,21.64,21.436,0.94,0.883,1.16,2.207,2.664,2407.936,892.748,142.355,3.324,0.699,PSF,QSO,20211101,39628043056058925,J233223+103333,353.09665,10.55918,23 32 23.196,+10 33 33.052,2.41744,0.00101,0,23.04,23.052,22.672,21.184,21.043,0.608,0.602,0.854,3.361,3.826,2694.139,901.926,124.934,3.303,0.688,PSF,QSO,20211107,5.645,13.527,13.532,444.739,45.905,45.886,New Discovery,,QP
J2333+1248,J233355.043+124801.699,39628096340494891,J233355+124804,353.478,12.80098,23 33 54.719,+12 48 03.536,1.56737,0.0002,0,19.841,19.605,19.447,18.839,18.192,11.575,14.393,16.64,29.146,52.848,891.802,421.17,157.546,2.655,0.58,PSF,QSO,20211110,39628096340494947,J233355+124760,353.48069,12.79996,23 33 55.366,+12 47 59.862,1.56682,0.00043,0,21.922,21.691,20.997,18.654,17.729,1.703,2.107,3.991,34.552,81.007,2106.973,777.855,167.901,2.637,0.533,PSF,QSO,20211130,10.155,12.985,12.985,64.091,86.028,86.028,New Discovery,,QP
J2334-1258,J233425.194-125839.815,39627478943138178,J233425-125840,353.60496,-12.97776,23 34 25.191,-12 58 39.953,0.25305,1e-05,0,20.613,18.492,17.785,17.286,17.253,5.688,40.087,76.905,121.734,125.58,31.571,13.336,4.069,0.366,0.102,SER,QSO,20210923,39627478943138180,J233425-125840,353.60499,-12.97769,23 34 25.198,-12 58 39.676,0.2531,0.0,0,18.655,17.876,17.314,15.427,14.924,34.525,70.736,118.713,675.007,1072.182,100.475,59.789,28.117,0.437,0.122,PSF,QSO,20211031,0.297,27.882,27.879,10.644,1.171,1.172,New Discovery,,Contaminant
J2335+1637,J233525.139+163730.306,39628184051779321,J233525+163729,353.85464,16.62459,23 35 25.114,+16 37 28.526,1.80486,0.0013,0,21.998,21.789,21.629,20.386,19.837,1.587,1.925,2.23,7.009,11.616,1410.883,256.025,79.214,3.182,0.69,PSF,QSO,20211103,39628189839919053,J233525+163732,353.85485,16.62558,23 35 25.165,+16 37 32.085,1.79851,0.00041,0,20.674,20.585,20.231,19.798,19.376,5.376,5.833,8.087,12.039,17.76,984.708,202.609,77.858,3.013,0.677,PSF,QSO,20211201,3.634,13.028,13.025,679.74,30.682,30.689,New Discovery,,QP
J2337-0323,J233710.400-032341.377,39627706123421052,J233710-032344,354.29349,-3.3956,23 37 10.438,-03 23 44.170,1.98928,0.0006,0,22.112,22.16,21.785,21.089,20.762,1.429,1.368,1.932,3.669,4.958,903.712,316.684,67.357,2.864,0.609,PSF,QSO,20211027,39627706123421040,J233710-032339,354.29317,-3.39405,23 37 10.361,-03 23 38.585,1.99159,0.00111,0,23.049,23.051,22.19,21.331,21.745,0.603,0.602,1.33,2.936,2.005,1046.333,340.77,68.067,2.928,0.613,PSF,QSO,20211106,5.701,13.133,13.135,231.866,47.749,47.743,New Discovery,,QP
J2337+0056,J233713.683+005611.379,39627814831392711,J233714+005612,354.30706,0.93667,23 37 13.694,+00 56 12.022,0.70841,3e-05,0,20.419,20.177,19.951,17.977,17.586,6.796,8.498,10.459,64.435,92.363,1669.082,1214.329,304.243,1.325,0.338,PSF,QSO,20211002,39627814831392707,J233714+005611,354.30696,0.93632,23 37 13.672,+00 56 10.735,0.7088,2e-05,0,19.709,19.482,19.05,17.382,17.082,13.078,16.121,23.989,111.459,146.917,1302.652,897.567,237.659,1.306,0.333,PSF,QSO,20211008,1.329,15.321,15.317,68.982,9.539,9.541,QUASAR PAIR,SLED,QPC
J2337-0239,J233733.937-023959.405,39627724234427735,J233734-023960,354.3912,-2.66659,23 37 33.888,-02 39 59.739,0.18546,5e-05,0,19.948,19.105,18.492,18.117,17.998,10.494,22.805,40.114,56.664,63.232,127.004,36.911,16.606,0.526,0.152,SER,QSO,20211021,39627724234427744,J233734-023959,354.39161,-2.66641,23 37 33.986,-02 39 59.071,0.18616,1e-05,0,17.951,17.509,17.105,15.871,15.57,66.003,99.18,143.901,448.523,591.718,197.086,73.795,66.804,0.6,0.18,PSF,QSO,20211106,1.614,35.387,35.281,177.109,5.016,5.031,New Discovery,,Contaminant
J2338+0512,J233843.178+051231.647,39627917403099472,J233843+051232,354.67827,5.20889,23 38 42.784,+05 12 32.020,2.54104,0.00048,0,21.808,21.572,21.336,20.78,20.233,1.892,2.351,2.922,4.875,8.07,741.24,665.312,166.71,3.16,0.653,PSF,QSO,20211030,39627917403099548,J233844+051231,354.68155,5.20869,23 38 43.572,+05 12 31.274,2.53264,0.0004,0,22.935,22.861,22.474,21.341,20.753,0.67,0.717,1.024,2.908,4.997,1465.6,749.32,170.222,3.252,0.667,PSF,QSO,20211126,11.795,13.676,13.666,712.325,94.87,94.94,New Discovery,,QP
J2339+0811,J233909.120+081138.341,39627989423490723,J233909+081141,354.78783,8.19483,23 39 09.079,+08 11 41.402,1.95799,0.00111,0,22.635,22.576,22.262,20.642,20.517,0.883,0.932,1.245,5.538,6.21,2380.357,512.754,123.299,3.09,0.656,PSF,QSO,20211108,39627989423490728,J233909+081135,354.78817,8.19313,23 39 09.160,+08 11 35.279,1.9694,0.00191,0,22.699,22.655,22.206,20.054,19.878,0.833,0.867,1.311,9.512,11.192,2383.052,515.322,118.581,2.97,0.639,PSF,QSO,20211129,6.238,13.112,13.119,1154.221,52.335,52.305,New Discovery,,QP
J2340+0518,J234040.432+051844.002,39627917411487560,J234041+051838,355.1694,5.31068,23 40 40.656,+05 18 38.432,2.08953,0.00066,0,22.034,21.691,20.949,19.767,19.49,1.536,2.106,4.174,12.393,15.992,2163.7,485.712,177.61,2.658,0.603,PSF,QSO,20211126,39627917411487523,J234040+051850,355.16753,5.31377,23 40 40.207,+05 18 49.573,2.0876,0.00074,0,22.501,22.49,21.684,20.371,20.17,0.999,1.009,2.121,7.107,8.551,2274.263,506.218,180.688,2.978,0.631,PSF,QSO,20211127,13.005,13.21,13.208,187.078,108.297,108.31,New Discovery,,QP
J2341+0447,J234159.773+044710.508,39627905373831425,J234160+044711,355.49905,4.78642,23 41 59.773,+04 47 11.115,1.64414,0.00132,0,21.165,20.842,20.518,19.943,19.399,3.421,4.604,6.206,10.544,17.399,1161.88,370.689,125.332,2.755,0.612,PSF,QSO,20211030,39627905373831426,J234160+044710,355.49906,4.78608,23 41 59.774,+04 47 09.900,1.64561,0.00058,0,23.531,23.06,22.192,20.477,20.171,0.387,0.597,1.328,6.445,8.545,1444.609,419.956,129.558,2.769,0.616,PSF,QSO,20211126,1.215,12.985,12.985,166.496,10.291,10.291,New Discovery,,QPC
J2342-0059,J234219.083-005953.703,39627766533983001,J234219-005957,355.5796,-0.99921,23 42 19.105,-00 59 57.154,2.46298,0.0005,0,21.923,21.932,21.485,20.463,20.205,1.702,1.688,2.546,6.53,8.281,2785.972,2165.541,487.344,2.985,0.625,PSF,QSO,20211001,39627766533982993,J234219-005950,355.57942,-0.99729,23 42 19.061,-00 59 50.251,2.46464,0.00037,2,22.716,22.754,22.607,20.905,21.215,0.82,0.792,0.906,4.346,3.267,3080.265,2397.566,516.996,3.093,0.648,PSF,QSO,20211008,6.936,13.584,13.586,143.307,56.165,56.157,New Discovery,,QP
J2347+0852,J234738.198+085246.033,39628007383503198,J234738+085246,356.90897,8.87956,23 47 38.154,+08 52 46.413,0.2925,0.0,0,17.237,17.005,16.556,15.003,14.612,127.461,157.83,238.622,996.879,1429.938,101.323,51.216,31.43,0.337,0.104,PSF,QSO,20211030,39628007383503204,J234738+085246,356.90934,8.87935,23 47 38.242,+08 52 45.653,0.29249,3e-05,0,20.068,18.89,18.274,17.273,17.73,9.395,27.798,49.022,123.276,80.881,85.198,24.497,6.388,0.297,0.088,SER,QSO,20211216,1.517,25.134,25.134,3.614,6.637,6.637,Recoil Candidate,BigMAC,Contaminant
J2348+0057,J234819.387+005719.476,39627814877530974,J234819+005718,357.07996,0.95487,23 48 19.191,+00 57 17.521,2.15409,0.00027,0,20.489,20.402,20.12,20.187,19.666,6.374,6.903,8.953,8.42,13.604,2528.953,1955.996,418.412,2.927,0.618,PSF,QSO,20210927,39627814877531028,J234820+005721,357.0816,0.95595,23 48 19.584,+00 57 21.431,2.15932,0.00019,0,18.966,18.936,18.688,18.582,17.983,25.909,26.649,33.469,36.924,64.09,1112.355,990.789,287.089,2.414,0.534,PSF,QSO,20211002,7.079,13.265,13.27,497.252,58.697,58.676,Dual AGN Candidate,BigMAC,QP
J2349+1323,J234947.062+132318.703,39628114065621191,J234947+132315,357.44513,13.38758,23 49 46.832,+13 23 15.283,2.04786,0.00139,0,21.946,21.84,21.468,20.659,19.931,1.665,1.837,2.588,5.449,10.659,1224.899,355.299,126.51,3.343,0.699,PSF,QSO,20211108,39628114065621215,J234947+132322,357.44705,13.38948,23 49 47.292,+13 23 22.123,2.04937,0.001,0,22.397,21.954,21.602,20.606,20.53,1.099,1.654,2.286,5.725,6.136,1334.892,362.105,127.83,3.28,0.715,PSF,QSO,20211130,9.591,13.177,13.178,148.801,80.064,80.056,New Discovery,,QP
J2349+2817,J234954.408+281703.982,39628446359355855,J234954+281704,357.4767,28.28444,23 49 54.408,+28 17 03.982,0.65297,4e-05,0,20.834,20.016,19.169,17.786,18.193,4.639,9.847,21.484,76.824,52.804,406.062,141.893,19.347,1.88,0.555,DEV,QSO,20201223,39637242452378063,J234954+281704,357.4767,28.28444,23 49 54.408,+28 17 03.982,0.65302,0.00013,0,20.834,20.016,19.169,17.786,18.193,4.641,9.852,21.491,76.847,52.822,405.819,141.804,19.335,1.88,0.555,DEV,QSO,20211111,0.0,15.844,15.843,8.253,0.0,0.0,New Discovery,,Contaminant
J2351+1343,J235108.727+134322.720,39628119941842445,J235109+134323,357.78608,13.72296,23 51 08.660,+13 43 22.667,1.2227,0.00015,0,19.573,19.101,19.004,18.201,17.512,14.82,22.884,25.027,52.447,98.893,470.961,115.613,87.64,1.939,0.447,PSF,QSO,20211102,39628119941842459,J235109+134323,357.78664,13.72299,23 51 08.794,+13 43 22.774,1.22462,0.00047,0,23.457,22.416,22.038,20.028,19.833,0.414,1.081,1.53,9.743,11.666,1414.99,368.987,125.542,2.048,0.473,PSF,QSO,20211108,1.946,13.228,13.225,259.572,16.183,16.186,QUASAR+STAR,SLED,QPC
J2351+1800,J235117.431+180030.717,39628218751258126,J235117+180029,357.82267,18.0081,23 51 17.442,+18 00 29.151,1.68884,0.00042,0,20.698,20.038,19.498,18.681,17.844,5.259,9.653,15.88,33.685,72.872,854.51,325.212,105.471,2.631,0.567,PSF,QSO,20211103,39628218751258123,J235117+180032,357.82259,18.00897,23 51 17.421,+18 00 32.283,1.6952,0.00259,0,22.755,22.958,23.006,21.649,20.867,0.791,0.656,0.627,2.19,4.499,1324.263,529.153,129.202,2.9,0.623,PSF,QSO,20211201,3.146,12.992,12.993,708.017,26.64,26.638,New Discovery,,QP
J2351+1335,J235141.401+133513.446,39628114069819401,J235141+133510,357.92259,13.58607,23 51 41.420,+13 35 09.859,1.80617,0.00133,0,22.426,22.3,21.501,20.702,20.436,1.071,1.202,2.51,5.239,6.693,1348.507,373.699,128.937,3.42,0.714,PSF,QSO,20211102,39628114069819396,J235141+133517,357.92243,13.58806,23 51 41.382,+13 35 17.033,1.80396,0.00236,4,22.934,22.59,21.957,19.696,19.476,0.67,0.92,1.649,13.235,16.208,521.238,111.491,39.242,2.986,0.656,REX,QSO,20211130,7.195,13.028,13.028,236.214,60.751,60.755,New Discovery,,QP
J2352+0024,J235213.270+002434.771,39627802814711964,J235213+002436,358.05482,0.41006,23 52 13.156,+00 24 36.209,1.44389,0.00052,0,23.418,22.992,22.245,20.666,19.51,0.429,0.636,1.265,5.415,15.698,4184.708,2470.901,410.005,2.716,0.598,PSF,QSO,20210927,39627802814711996,J235213+002433,358.05576,0.40926,23 52 13.383,+00 24 33.334,1.4437,0.0004,0,22.637,22.12,22.137,19.803,19.162,0.881,1.419,1.396,11.993,21.635,3864.979,2311.396,411.656,2.619,0.597,PSF,QSO,20211008,4.458,13.02,13.02,23.466,37.661,37.661,New Discovery,,QP
J2353-0352,J235315.845-035255.200,39627694127711254,J235316-035255,358.31536,-3.88202,23 53 15.686,-03 52 55.259,1.60496,0.00132,0,21.514,21.375,21.165,20.581,20.755,2.48,2.819,3.418,5.855,4.988,776.061,348.741,50.754,2.944,0.621,PSF,QSO,20211027,39627694127711271,J235316-035255,358.31668,-3.88198,23 53 16.004,-03 52 55.140,1.61019,0.00013,0,19.531,19.268,19.082,18.994,18.397,15.398,19.626,23.297,25.258,43.775,342.74,153.774,41.818,2.644,0.553,PSF,QSO,20211105,4.761,12.983,12.983,601.566,40.337,40.337,New Discovery,,QP
J2353+0749,J235320.211+074912.088,39627977511667791,J235320+074913,358.33424,7.82015,23 53 20.217,+07 49 12.542,1.25393,0.00061,0,20.495,20.164,20.367,19.519,18.914,6.337,8.601,7.129,15.578,27.189,1698.674,528.413,181.786,2.843,0.605,PSF,QSO,20211030,39627977511667790,J235320+074912,358.33419,7.8199,23 53 20.205,+07 49 11.633,1.24567,0.00064,4,23.134,23.766,22.786,,,0.558,0.312,0.769,-0.299,-5.088,1101.631,296.579,72.331,2.637,0.565,EXP,QSO,20211108,0.925,13.185,13.196,1100.727,7.719,7.713,New Discovery,,Contaminant
J2353+0842,J235339.729+084252.563,39628001435979223,J235340+084254,358.41637,8.71498,23 53 39.928,+08 42 53.934,1.33962,0.00057,4,23.209,22.639,22.125,20.129,19.815,0.521,0.88,1.413,8.877,11.863,1844.391,297.011,94.969,2.626,0.602,PSF,QSO,20211030,39628001435979201,J235340+084251,358.41471,8.71422,23 53 39.530,+08 42 51.193,1.33997,0.0003,2,19.759,19.235,19.134,18.137,17.617,12.48,20.223,22.201,55.591,89.804,459.773,136.22,79.418,2.091,0.484,PSF,QSO,20211108,6.512,13.091,13.091,45.199,54.723,54.724,New Discovery,,QP
