System,SysCenterName,TARGETID_A,CoordUqName_A,RA_A,DEC_A,RA_A_sexa,DEC_A_sexa,Z_A,ZERR_A,ZWARN_A,mag_g_A,mag_r_A,mag_z_A,mag_W1_A,mag_W2_A,flux_g_A,flux_r_A,flux_z_A,flux_W1_A,flux_W2_A,flux_ivar_g_A,flux_ivar_r_A,flux_ivar_z_A,flux_ivar_W1_A,flux_ivar_W2_A,MORPHTYPE_A,SPECTYPE_A,LASTNIGHT_A,TARGETID_B,CoordUqName_B,RA_B,DEC_B,RA_B_sexa,DEC_B_sexa,Z_B,ZERR_B,ZWARN_B,mag_g_B,mag_r_B,mag_z_B,mag_W1_B,mag_W2_B,flux_g_B,flux_r_B,flux_z_B,flux_W1_B,flux_W2_B,flux_ivar_g_B,flux_ivar_r_B,flux_ivar_z_B,flux_ivar_W1_B,flux_ivar_W2_B,MORPHTYPE_B,SPECTYPE_B,LASTNIGHT_B,sep_AB,110kpc_seplim_zA,110kpc_seplim_zB,delta_vr,rp_zA,rp_zB,match_type,match_cite,visual_class
J1755+3150,J175532.919+315027.346,39628518358779076,J175533+315026,268.8864552,31.84050094,17 55 32.749,+31 50 25.803,1.282310384,0.000711276,0,22.16071,21.52374,21.536095,20.195198,19.32186,1.3668344,2.4575586,2.4297512,8.354506,18.674816,1266.1719,339.0792,50.423107,4.557,1.107869,PSF,QSO,20210608,39628518358779097,J175533+315029,268.8878718,31.84135816,17 55 33.089,+31 50 28.889,1.282968115,0.000140264,0,20.999733,20.3515,20.01832,19.113878,18.344341,3.9820478,7.234361,9.832679,22.61773,45.947697,1007.15967,281.02945,49.056725,3.9818704,0.98159903,PSF,QSO,20220528,5.319223291,13.14960769,13.14884459,86.38360964,44.49673149,44.49931387,New Discovery,,QP
J1755+2725,J175535.518+272516.917,39628429015909109,J175536+272516,268.898101,27.42108146,17 55 35.544,+27 25 15.893,1.954946562,0.001118092,0,20.17988,19.942448,19.664803,19.663965,19.108171,8.473207,10.544386,13.616913,13.62743,22.736916,471.35107,41.5041,31.035658,3.0822473,0.8571511,SER,QSO,20220503,39628429015909096,J175535+272518,268.8978798,27.42165018,17 55 35.491,+27 25 17.941,1.952660052,0.000740846,0,22.211372,22.060068,21.737562,19.796305,19.381483,1.3045206,1.4995902,2.0182493,12.06364,17.67692,1039.7336,152.58955,17.944803,3.36005,0.9140636,PSF,QSO,20220604,2.16592806,13.10977283,13.10827263,232.06631,18.17362435,18.17570427,New Discovery,,QP
J1756+2607,J175629.684+260746.489,39628402042342717,J175630+260752,269.1229808,26.13122428,17 56 29.515,+26 07 52.407,3.512377873,0.00019279,0,20.736502,20.024134,19.864655,19.336369,19.659485,5.074567,9.780176,11.327608,18.426897,13.683782,1569.0151,345.32288,166.54616,3.644792,1.0745373,PSF,QSO,20210601,39628402042342768,J175630+260741,269.1243894,26.12793616,17 56 29.853,+26 07 40.570,3.51004061,4.51e-05,0,18.415022,17.571102,17.340118,16.633171,16.784723,43.051792,93.661125,115.8652,222.19373,193.24597,450.99683,79.89742,96.41536,1.3017781,0.51408756,PSF,QSO,20220501,12.68254578,15.04257978,15.03895017,155.3228135,92.74207329,92.76445634,New Discovery,,QP
J1758+3159,J175833.303+315908.199,39628523505194541,J175833+315909,269.63875,31.9857618,17 58 33.300,+31 59 08.742,0.630430139,0.00012137,0,19.627878,19.489649,19.145594,17.419706,17.390394,14.087978,16.000757,21.966597,107.67573,110.62222,356.78442,133.58911,45.58663,2.2763274,0.71908075,PSF,QSO,20210608,39628523505194542,J175833+315908,269.6387721,31.98545993,17 58 33.305,+31 59 07.656,0.629545238,0.000212608,0,22.391737,23.111874,21.98028,,21.302483,1.1048551,0.5691807,1.6139418,-5.9117684,3.0130553,485.2674,182.57277,38.596542,2.377402,0.73585194,EXP,QSO,20220524,1.08882639,16.08839666,16.09843059,162.753833,7.444551842,7.439911755,New Discovery,,QPC
J1759+3459,J175918.007+345928.397,39632982079706311,J175918+345929,269.8248736,34.99151391,17 59 17.970,+34 59 29.450,1.989810683,0.000223697,0,19.568811,19.560366,19.40566,19.192577,18.805408,14.875622,14.991809,17.287653,21.036293,30.04946,200.10031,99.655,76.39201,3.2689009,0.90393037,PSF,QSO,20210610,39632982079706315,J175918+345927,269.8251814,34.99092873,17 59 18.044,+34 59 27.343,1.985140979,0.000317397,0,19.476765,19.26752,19.003054,18.783932,18.172918,16.191765,19.633219,25.048323,30.649765,53.80621,211.67683,84.45343,69.02214,3.3283842,0.8880485,PSF,QSO,20220529,2.293870657,13.1335261,13.13025057,468.6037145,19.21234027,19.21713307,New Discovery,,QP
J1759+6256,J175939.277+625615.546,39633422523565445,J175939+625616,269.913285,62.93782088,17 59 39.188,+62 56 16.155,1.019796055,0.000135375,0,22.35703,21.439001,20.73742,18.721066,18.339235,1.1407428,2.657049,5.070285,32.47684,46.164246,498.1729,191.78781,104.56459,3.6760066,1.2190859,PSF,QSO,20210504,39633422523565448,J175939+625615,269.9140223,62.93748241,17 59 39.365,+62 56 14.937,1.019944464,0.000136129,0,19.895874,19.558973,19.345142,18.461655,17.964413,11.006533,15.011048,18.278595,41.241844,65.198074,221.29314,93.074844,50.47091,3.329284,1.1350676,SER,QSO,20210508,1.715498325,13.67286134,13.67241026,22.02714879,13.80141371,13.80186905,New Discovery,,QPC
J1759+6155,J175953.115+615511.691,39633411324777112,J175953+615513,269.972667,61.92017804,17 59 53.440,+61 55 12.641,2.316023599,0.000409803,0,21.354483,21.335781,20.855946,20.669334,20.098434,2.8721507,2.9220471,4.545922,5.3984156,9.133264,548.06946,228.92844,110.57193,8.535329,2.8362606,PSF,QSO,20210503,39633411324777090,J175953+615511,269.9699618,61.9196502,17 59 52.791,+61 55 10.741,2.327858843,0.000961365,4,22.111506,21.556063,20.588942,19.397007,18.899696,1.4302028,2.3854764,5.813312,17.42598,27.549997,668.9125,239.44217,107.16883,6.5858717,2.1906538,PSF,GALAXY,20210504,4.962327026,13.4226924,13.43507746,1068.085388,40.66665293,40.62916457,New Discovery,,QP
J1800+6317,J180022.383+631735.315,39633425266639567,J180022+631734,270.0914248,63.29264662,18 00 21.942,+63 17 33.528,1.511404534,0.000957039,0,23.246758,22.235907,22.000212,19.681849,19.194408,0.50268596,1.2753743,1.5845854,13.4048,21.000845,534.2027,144.16501,113.07776,7.9758983,2.886884,PSF,QSO,20210509,39633425266639603,J180023+631737,270.0951003,63.29363959,18 00 22.824,+63 17 37.103,1.499681756,0.000285869,0,20.250767,19.90315,19.902868,19.136087,18.540762,7.937676,10.933019,10.93585,22.159752,38.34378,248.17801,89.09615,92.87175,6.870319,2.276251,PSF,QSO,20210510,6.93849076,12.99514449,12.998421,1402.650204,58.732243,58.71743837,New Discovery,,QP
J1800+5410,J180058.439+541028.118,39633312230148722,J180058+541028,270.2435503,54.17449895,18 00 58.452,+54 10 28.196,0.130098383,4.98e-06,0,17.142178,16.827831,16.323626,15.453524,15.140215,139.03654,185.72365,295.4949,658.553,878.8484,43.720505,22.715662,19.105139,0.48736238,0.17935759,PSF,QSO,20210618,39633312230148721,J180058+541028,270.2434444,54.17445577,18 00 58.427,+54 10 28.041,0.130116743,5.32e-06,0,18.71754,17.62777,16.586428,16.540419,16.890673,32.58247,88.89802,231.96834,242.00943,175.27943,30.410673,10.642479,3.4326699,0.45485646,0.16978335,SER,QSO,20210627,0.272041872,47.44112895,47.43541638,4.870397086,0.630773484,0.630849447,New Discovery,,UT
J1801+3017,J180100.133+301709.945,39628487270600222,J180060+301705,270.2496645,30.28468681,18 00 59.919,+30 17 04.873,2.246247744,0.001247142,0,22.704502,22.646513,21.973982,20.568584,20.495033,0.82832175,0.87376595,1.623333,5.9233375,6.3385,1428.447,642.198,53.996315,4.9613667,1.3460351,PSF,QSO,20210531,39628487270600285,J180100+301715,270.2514462,30.28750466,18 01 00.347,+30 17 15.017,2.23580505,0.000729737,0,22.720768,22.895567,22.51735,20.621271,20.187433,0.8160044,0.69466126,0.98414695,5.642757,8.41447,1435.1746,831.6376,55.59811,5.1708474,1.3493346,PSF,QSO,20220527,11.55786396,13.35204829,13.3418399,965.9411901,95.21872672,95.29158247,New Discovery,,QP
J1801+4845,J180128.216+484513.424,39633229329732547,J180128+484513,270.3674716,48.75370935,18 01 28.193,+48 45 13.354,0.301516661,6.11e-06,0,18.067429,18.03475,17.684134,16.314901,15.93005,59.296387,61.108315,84.400734,297.8789,424.5999,101.25587,43.653633,41.506897,1.0998764,0.34846094,PSF,QSO,20210617,39633229329732549,J180128+484513,270.3676651,48.75374846,18 01 28.240,+48 45 13.494,0.301536871,8.44e-06,0,20.286612,18.945908,18.128365,18.345675,18.440544,7.679893,26.401985,56.06018,45.891254,42.051613,45.216568,11.370057,3.4936905,0.9308716,0.2995529,SER,QSO,20220612,0.480398509,24.60925956,24.60812043,4.655186446,2.147315158,2.147414559,New Discovery,,UT
J1802+6700,J180237.218+670032.113,39633463527082118,J180236+670033,270.6513709,67.00922487,18 02 36.329,+67 00 33.210,2.004498212,0.0007106,2,20.993546,20.843733,20.508701,20.048986,19.637035,4.0048075,4.5973463,6.259213,9.558841,13.969656,130.76106,103.82479,84.23395,10.344617,4.790555,PSF,QSO,20210406,39633463527082166,J180238+670031,270.6587821,67.00861544,18 02 38.108,+67 00 31.016,2.002628299,0.001768989,0,23.328625,22.954485,22.330572,20.729073,20.506718,0.46617594,0.65797025,1.168884,5.109413,6.2706547,164.36879,107.48465,61.0479,12.827549,6.752136,REX,QSO,20210418,10.64946131,13.14401328,13.1426627,186.6402123,89.12352106,89.13267969,New Discovery,,QP
J1803+3839,J180315.041+383947.465,39633054683103539,J180315+383948,270.8107784,38.66333763,18 03 14.587,+38 39 48.015,0.350933172,3.65e-05,0,19.704565,18.463896,17.70735,17.324072,17.248268,13.12725,41.156796,82.61522,117.59023,126.09362,103.06059,17.98891,8.678329,1.4488101,0.5060903,SER,QSO,20220508,39633054683103625,J180315+383947,270.8145672,38.66303192,18 03 15.496,+38 39 46.915,0.350397175,2.2e-05,0,19.944784,19.344004,18.527822,17.39503,17.171713,10.521711,18.29778,38.803482,110.15105,135.30525,324.38675,73.281204,44.603233,2.0975876,0.6855182,SER,QSO,20220522,10.70698654,22.22978306,22.25184288,118.9694427,52.98155715,52.92903279,New Discovery,,QP
J1803+6447,J180355.410+644703.791,39633441221772057,J180355+644704,270.9809182,64.78456608,18 03 55.420,+64 47 04.438,0.702853765,4.38e-05,0,19.045277,19.10558,19.197655,17.47944,17.067253,24.092901,22.791271,20.938148,101.911705,148.97011,191.29596,106.087814,69.98999,2.5955267,0.97277117,PSF,QSO,20210407,39633441221772054,J180355+644703,270.9808298,64.78420694,18 03 55.399,+64 47 03.145,0.703072136,0.000158296,0,22.80588,22.778753,21.405758,21.155523,,0.7544802,0.7735679,2.739662,3.4497766,-4.7603416,204.56671,91.302444,24.176758,2.6652267,1.0284799,EXP,QSO,20210418,1.29999365,15.36851117,15.36661171,38.44247746,9.30469452,9.305844667,New Discovery,,UT
J1805+6535,J180528.698+653543.998,39633448872185219,J180528+653544,271.3679557,65.59551386,18 05 28.309,+65 35 43.850,2.815148763,8.07e-05,0,18.91163,18.732412,18.732517,18.500393,18.088972,27.248835,32.13921,32.136097,39.796303,58.1315,180.73544,110.56006,47.077286,4.566381,1.5503486,PSF,QSO,20210407,39633448872185249,J180529+653544,271.3711942,65.59559602,18 05 29.087,+65 35 44.146,2.805563476,0.000328948,0,22.918072,22.981226,22.695065,17.932537,17.439009,0.68041044,0.6419629,0.83555406,67.14055,105.778336,465.73828,187.99948,22.22241,3.6642683,1.199294,REX,QSO,20210416,4.826212431,14.024877,14.01204936,754.1543609,37.85297853,37.88763186,New Discovery,,QP
J1808+3204,J180828.809+320459.489,39628523542939255,J180829+320500,272.1200519,32.08333388,18 08 28.812,+32 05 00.002,0.454528503,6.63e-05,0,19.527088,19.089748,18.6864,17.385462,16.992815,15.458403,23.126015,33.53051,111.12581,159.5415,382.29626,204.45064,25.909369,1.8236113,0.57470965,REX,QSO,20210923,39628523542939254,J180829+320459,272.1200194,32.08304916,18 08 28.805,+32 04 58.977,0.45404251,3.21e-05,0,22.087032,23.822704,23.245966,19.181921,20.151733,1.4628059,0.29574558,0.5030527,21.243776,8.69574,680.3141,353.81924,38.211636,1.9299073,0.5964792,PSF,QSO,20220604,1.029762045,18.99070168,19.0022228,100.1846438,5.964699303,5.961082884,New Discovery,,QPC
J1810+6619,J181010.422+661915.400,39633456325460508,J181010+661918,272.5400849,66.32166574,18 10 09.620,+66 19 17.997,2.432657285,0.000569698,0,22.483793,22.27052,21.166403,19.810783,19.439945,1.0150385,1.2353567,3.4153817,11.903835,16.75027,425.39825,175.75578,106.73511,7.5626426,3.498779,PSF,GALAXY,20210406,39633456325460554,J181011+661913,272.546763,66.32022301,18 10 11.223,+66 19 12.803,2.43967505,0.000566699,0,22.312033,22.27374,21.752298,21.366148,21.559805,1.189014,1.2316971,1.991044,2.8414528,2.3772662,417.7599,176.79346,108.5812,13.170058,6.924809,PSF,QSO,20210407,10.9635501,13.54942816,13.55737021,612.2733926,89.00674602,88.95460499,New Discovery,,QP
J1810+3646,J181016.378+364602.243,39633016431052393,J181016+364602,272.5682937,36.76721379,18 10 16.390,+36 46 01.970,0.156065241,5.61e-06,0,17.921694,17.721466,17.452719,15.830359,15.391109,67.81443,81.548035,104.45103,465.43185,697.5195,119.438896,39.42505,48.355705,0.75405794,0.2266445,PSF,QSO,20210608,39633016431052391,J181016+364603,272.5681924,36.76736593,18 10 16.366,+36 46 02.517,0.156066509,9.1e-06,0,19.804213,18.850006,18.185055,18.692266,19.903034,11.976096,28.840162,53.20812,33.349834,10.9341755,55.95517,12.326829,6.8929386,0.6678737,0.2026262,SER,QSO,20211001,0.62062295,40.71297097,40.71269758,0.328705928,1.676824937,1.676836197,New Discovery,,UT
J1813+5102,J181346.266+510251.622,39633264482190540,J181346+510252,273.4430267,51.04775421,18 13 46.326,+51 02 51.915,0.206421481,1.14e-05,0,16.81618,16.606232,16.615602,14.480909,14.21242,187.72778,227.77582,225.81837,1613.0071,2065.534,39.194695,13.48485,31.59851,0.26708737,0.093264736,PSF,QSO,20210617,39633264482190536,J181346+510251,273.4425265,51.04759127,18 13 46.206,+51 02 51.329,0.207500937,3.02e-05,0,19.439932,17.99405,17.02715,17.717718,18.036835,16.750486,63.442513,154.57526,81.82998,60.991024,21.891104,6.08872,4.3211703,0.27325463,0.093382716,SER,QSO,20210619,1.274968706,32.52470155,32.39319368,268.1218827,4.312001387,4.329506982,New Discovery,,UT
J1924+6132,J192446.219+613245.818,39633405758931844,J192446+613248,291.1922141,61.54659549,19 24 46.131,+61 32 47.744,1.184651483,0.000440743,0,22.196901,21.761686,21.536873,19.910847,19.48488,1.3220253,1.9739022,2.428011,10.8557825,16.07118,621.8869,208.08987,106.4325,4.4266624,1.3867553,PSF,QSO,20211014,39633405758931856,J192446+613244,291.192943,61.54552545,19 24 46.306,+61 32 43.892,1.188704684,9.95e-05,0,22.55439,21.763443,21.360718,19.565659,19.05789,0.9511384,1.9707097,2.8557036,14.918883,23.814625,644.6072,141.98766,105.615005,4.761221,1.4200679,PSF,GALAXY,20211112,4.049945172,13.28904217,13.28213993,555.6918595,33.52340699,33.54082787,New Discovery,,QP
J2038+0200,J203807.015+020026.745,39627838239802548,J203807+020027,309.5292505,2.007561441,20 38 07.020,+02 00 27.221,0.509011037,3.16e-05,0,18.797445,18.627634,18.401491,16.907589,16.468626,30.270676,35.395348,43.591705,172.56952,258.5529,318.57672,289.02213,69.88643,1.2682745,0.33627838,PSF,QSO,20210708,39627838239802543,J203807+020026,309.5292043,2.007296659,20 38 07.009,+02 00 26.268,0.509056566,6.71e-05,0,21.949488,21.91083,21.187279,19.880247,20.334156,1.6603689,1.7205546,3.3503344,11.166081,7.3508563,376.23093,208.17178,25.176468,1.1752349,0.3114292,EXP,QSO,20220530,0.967610262,17.8506138,17.84977311,9.044987237,5.962659328,5.962940158,New Discovery,,UT
J2038+0011,J203815.366+001158.059,39627795961219782,J203815+001157,309.5637383,0.199241707,20 38 15.297,+00 11 57.270,2.556684807,0.002051097,0,23.261219,22.711157,22.123594,21.212492,20.50715,0.4960353,0.8232611,1.4143673,3.2734327,6.268153,3074.3853,687.3117,214.3121,2.712978,0.6147575,PSF,QSO,20210610,39627795961219807,J203815+001159,309.5643114,0.199679877,20 38 15.435,+00 11 58.848,2.557826096,0.000261,0,20.58285,20.440268,20.293798,20.199743,19.798048,5.8460217,6.666423,7.62923,8.319611,12.04428,1611.5894,546.9905,196.2758,2.6765919,0.6113205,PSF,QSO,20210708,2.597240899,13.69455694,13.69593702,96.18362855,20.86204763,20.85994545,New Discovery,,LQC
J2038+0303,J203857.703+030301.110,39627862399001524,J203858+030301,309.7402653,3.050153498,20 38 57.664,+03 03 00.553,0.136230326,3.33e-06,0,17.434088,17.218576,16.902132,15.033879,14.573726,106.25881,129.58945,173.43904,969.2777,1480.8453,140.97444,72.454155,41.429153,0.360847,0.102616794,PSF,QSO,20211006,39627862399001536,J203858+030302,309.7405907,3.050463227,20 38 57.742,+03 03 01.668,0.136541222,3.64e-05,0,20.39747,19.388674,18.754696,18.30754,18.360733,6.9344482,17.560226,31.486326,47.531715,45.259163,99.424644,33.460777,8.01642,0.28261155,0.07767167,DEV,QSO,20211008,1.616048235,45.61931524,45.53133315,82.01809462,3.896711435,3.904241212,New Discovery,,UT
J2038+0304,J203858.240+030453.851,39627862399001543,J203858+030456,309.7408636,3.082120565,20 38 57.807,+03 04 55.634,2.453072137,0.000575633,0,22.316813,22.06407,21.753103,20.64636,20.788237,1.1837918,1.4940736,1.989567,5.513865,4.8384414,1347.7966,402.99307,68.229225,3.0798552,0.71724015,PSF,QSO,20211006,39627862399001693,J203859+030452,309.7444738,3.081129731,20 38 58.674,+03 04 52.067,2.45663465,0.002025183,0,22.374205,22.13015,21.525839,20.736712,20.507038,1.1228409,1.4058543,2.452815,5.0735917,6.268804,1365.2468,406.14557,67.83018,3.13358,0.7170992,PSF,QSO,20220530,13.45919983,13.57262561,13.5767028,309.1346016,109.0807353,109.0479776,New Discovery,,QP
J2040-0652,J204016.524-065227.158,39627627111124426,J204016-065229,310.0674104,-6.874689309,20 40 16.178,-06 52 28.882,2.240262957,0.001912091,0,23.08414,22.919107,22.35781,21.064089,21.749208,0.5839072,0.6797619,1.1399261,3.7528782,1.9967159,1672.3757,855.0955,143.78706,3.0883558,0.6699223,PSF,QSO,20210616,39627627111124525,J204017-065225,310.0702934,-6.873732008,20 40 16.870,-06 52 25.435,2.228071538,0.000263242,0,21.872328,21.676006,21.033642,20.67257,20.144825,1.7826618,2.1359832,3.8596084,5.382358,8.751249,1430.791,745.1163,136.89775,3.0411074,0.65616995,PSF,QSO,20220531,10.8653062,13.34618577,13.33434356,1130.088583,89.55245372,89.63198509,New Discovery,,QP
J2040+0120,J204017.353+012028.370,39627820128799346,J204017+012028,310.0728064,1.341005535,20 40 17.474,+01 20 27.620,1.418485448,0.000253965,0,19.19826,19.124378,19.098864,18.697592,17.802494,20.926497,22.400017,22.932652,33.18665,75.68368,803.9249,342.7311,86.1855,2.373516,0.5276534,PSF,QSO,20210708,39627820128799304,J204017+012029,310.0718012,1.341422265,20 40 17.232,+01 20 29.120,1.425216859,0.00132918,0,23.093573,22.753864,22.556257,21.666643,22.042124,0.5788567,0.79150593,0.94950515,2.1544824,1.5245814,3349.8655,954.77246,135.20265,2.6075456,0.5895626,PSF,QSO,20220530,3.916156285,13.03348064,13.02970204,833.2577485,33.05158487,33.0611698,New Discovery,,QP
J2041+0133,J204158.593+013302.174,39627826172797293,J204159+013304,310.493885,1.551240941,20 41 58.532,+01 33 04.467,1.780987337,0.000147278,0,19.429564,19.613213,19.432299,18.749544,17.976974,16.911219,14.279569,16.868671,31.636044,64.448074,285.4775,207.58038,56.03902,2.4783218,0.5593594,PSF,QSO,20210708,39627826172797311,J204159+013260,310.4943865,1.549967022,20 41 58.653,+01 32 59.881,1.775997556,0.001460803,0,22.407152,22.308996,22.182076,21.738262,21.747976,1.0892797,1.1923442,1.3402005,2.0169513,1.9989831,782.8518,474.0426,66.38312,2.7309616,0.6169425,PSF,QSO,20220530,4.928415282,13.01835706,13.01648413,538.3850097,41.64317195,41.64916392,New Discovery,,QP
J2047-0246,J204745.844-024604.166,39627723521399052,J204746-024604,311.9411858,-2.767822633,20 47 45.885,-02 46 04.161,0.144997603,2.81e-05,0,19.044798,18.0527,17.0764,17.180265,17.944641,24.103561,60.106323,147.72017,134.24373,66.39623,55.17309,14.632078,3.6247272,0.27993086,0.08641565,SER,QSO,20211009,39627723521399038,J204746-024604,311.9408471,-2.767825103,20 47 45.803,-02 46 04.170,0.145044645,5.04e-06,0,18.01597,17.347187,16.88977,14.946438,14.535933,62.174446,115.113205,175.42499,1050.5697,1533.2986,156.11835,49.193825,27.739004,0.31490535,0.09794099,PSF,QSO,20220603,1.217834028,43.28386717,43.27210297,12.31653512,3.09495784,3.095799253,New Discovery,,UT
J2054+0054,J205419.366+005453.039,39627814147721993,J205420+005451,313.5814651,0.914051234,20 54 19.552,+00 54 50.584,1.109036875,0.000412854,0,23.028156,22.05143,21.600502,19.961725,19.700727,0.6148053,1.5115687,2.2898083,10.358817,13.173744,1584.5211,655.1377,138.26274,3.1493385,0.68093383,PSF,QSO,20210604,39627814147721952,J205419+005455,313.5799185,0.915414829,20 54 19.180,+00 54 55.493,1.11101461,0.000435805,0,22.781187,22.013975,21.456446,19.578346,19.158972,0.7718367,1.5646231,2.6146991,14.745579,21.69758,1759.07,719.27576,135.71928,3.055206,0.6769544,PSF,QSO,20211006,7.422173393,13.43830316,13.43386879,280.9965637,60.75462534,60.77467979,New Discovery,,QP
J2101-0547,J210109.540-054747.694,39627651236764400,J210110-054747,315.2899455,-5.796487293,21 01 09.587,-05 47 47.354,0.178648466,1.7e-05,0,18.313934,18.10527,17.46027,16.219421,15.987715,47.252644,57.26536,103.72706,325.26077,402.6373,327.73593,25.620792,39.206802,0.7039055,0.2302418,PSF,QSO,20210708,39627651236764384,J210109-054748,315.2895581,-5.796676079,21 01 09.494,-05 47 48.034,0.179466117,4.25e-05,0,19.899775,18.754395,18.026442,17.773771,18.093866,10.96705,31.495033,61.577724,77.712555,57.86997,77.61556,4.0137105,3.145519,0.41256696,0.12740226,SER,QSO,20211024,1.545002256,36.46324472,36.32964276,207.8997067,4.660864669,4.67800496,New Discovery,,UT
J2101+0407,J210147.463+040700.103,39627886625292624,J210148+040655,315.4488265,4.115376432,21 01 47.718,+04 06 55.355,1.777399574,0.001298873,0,23.222567,23.18019,22.931177,20.337399,20.122414,0.51401234,0.5344709,0.6722479,7.3289366,8.933765,1899.3767,578.5243,94.04866,2.9725296,0.69374526,PSF,QSO,20211023,39627886625292569,J210147+040705,315.4466978,4.118013857,21 01 47.207,+04 07 04.850,1.781041269,0.001280134,0,22.046299,21.773882,21.362247,21.0947,19.685858,1.5187306,1.9518552,2.8516796,3.6485481,13.355406,1612.9067,511.90002,90.93063,2.5177462,0.64783865,PSF,QSO,20220606,12.18906124,13.01700573,13.01837755,392.8269857,103.0034683,102.9926142,New Discovery,,QP
